ID Number,Name,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal
595,Felicia,50,0,59,SKIPLOOM,0,None,-,-,-,-,0,50,0,59,LOPUNNY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,Krista,50,0,57,LAIRON,0,None,-,-,-,-,0,50,0,57,MAROWAK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,Glenn,0,0,53,OCTILLERY,0,None,-,-,-,-,0,0,0,53,POLIWHIRL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,Kurt,0,0,51,KRABBY,0,None,-,-,-,-,0,0,0,51,CORPHISH,0,None,-,-,-,-,0,0,0,54,KINGLER,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,Sam,0,0,53,SEALEO,0,None,-,-,-,-,0,0,0,53,GASTRODON,0,None,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,Wade,0,0,53,CARVANHA,0,None,-,-,-,-,0,0,0,53,CARVANHA,0,None,-,-,-,-,0,0,0,56,SHARPEDO,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Joanna,0,0,52,LUVDISC,0,None,-,-,-,-,0,0,0,54,LAPRAS,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,Sophia,0,0,53,DELIBIRD,0,None,-,-,-,-,0,0,0,53,MANTINE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,Mallory,0,0,52,SURSKIT,0,None,-,-,-,-,0,0,0,54,LOMBRE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Lydia,0,0,54,MARILL,0,None,-,-,-,-,0,0,0,54,SPHEAL,0,None,-,-,-,-,0,0,0,54,WAILMER,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Harlan,100,0,57,RATICATE,0,None,Endeavor,Super Fang,Crunch,Quick Attack,0,100,0,58,DRIFBLIM,0,None,Explosion,Shadow Ball,Toxic,Fly,0,100,0,59,SHIFTRY,0,None,Leaf Storm,Faint Attack,Extrasensory,Quick Attack,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,Cedric,200,0,40,MUNCHLAX,0,None,Body Slam,Stockpile,Swallow,Screech,0,200,0,42,STARAPTOR,0,None,Close Combat,Aerial Ace,Take Down,Quick Attack,0,200,0,40,FLOATZEL,0,None,Aqua Jet,Pursuit,Brick Break,Iron Tail,0,200,0,42,HERACROSS,0,None,Close Combat,Brick Break,Night Slash,Aerial Ace,0,200,0,40,RAPIDASH,0,None,Fire Blast,Will-O-Wisp,Stomp,Take Down,0,200,0,44,TORTERRA,0,None,Giga Drain,Bite,Leech Seed,Synthesis,10
608,Cheryl,30,0,20,CHANSEY,0,None,Egg Bomb,Softboiled,Refresh,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Riley,30,0,41,LUCARIO,0,None,Metal Claw,Force Palm,Quick Attack,Bone Rush,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,Marley,30,0,59,ARCANINE,0,None,ExtremeSpeed,Fire Fang,Helping Hand,Agility,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,Buck,30,0,63,CLAYDOL,0,None,Psychic,AncientPower,Light Screen,Reflect,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,Mira,30,0,26,KADABRA,0,None,Confusion,Shock Wave,Flash,Kinesis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,Lucas,30,0,13,TURTWIG,0,None,Absorb,Tackle,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Lucas,30,0,13,CHIMCHAR,0,None,Ember,Scratch,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Lucas,30,0,13,PIPLUP,0,None,Bubble,Pound,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Dawn,30,0,13,TURTWIG,0,None,Absorb,Tackle,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Dawn,30,0,13,CHIMCHAR,0,None,Ember,Scratch,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Dawn,30,0,13,PIPLUP,0,None,Bubble,Pound,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Cedric,200,0,40,MUNCHLAX,0,None,Body Slam,Stockpile,Swallow,Screech,0,200,0,42,STARAPTOR,0,None,Close Combat,Aerial Ace,Take Down,Quick Attack,0,200,0,40,FLOATZEL,0,None,Aqua Jet,Pursuit,Brick Break,Iron Tail,0,200,0,42,HERACROSS,0,None,Close Combat,Brick Break,Night Slash,Aerial Ace,0,200,0,40,ROSERADE,0,None,Giga Drain,Toxic,Ingrain,GrassWhistle,0,200,0,44,INFERNAPE,0,None,Close Combat,Punishment,Flame Wheel,Will-O-Wisp,10
620,Cedric,200,0,40,MUNCHLAX,0,None,Body Slam,Stockpile,Swallow,Screech,0,200,0,42,STARAPTOR,0,None,Close Combat,Aerial Ace,Take Down,Quick Attack,0,200,0,40,ROSERADE,0,None,Giga Drain,Toxic,Ingrain,GrassWhistle,0,200,0,42,HERACROSS,0,None,Close Combat,Brick Break,Night Slash,Aerial Ace,0,200,0,40,RAPIDASH,0,None,Fire Blast,Will-O-Wisp,Stomp,Take Down,0,200,0,44,EMPOLEON,0,None,Aqua Jet,Aerial Ace,Metal Claw,Swagger,10
621,Lucas,60,0,25,CLEFAIRY,0,None,Metronome,Gravity,Wake-Up Slap,Sing,0,60,0,25,KADABRA,0,None,Psybeam,Psycho Cut,Reflect,Light Screen,0,60,0,27,PRINPLUP,0,None,BubbleBeam,Metal Claw,Peck,Growl,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Lucas,60,0,25,CLEFAIRY,0,None,Metronome,Gravity,Wake-Up Slap,Sing,0,60,0,25,KADABRA,0,None,Psybeam,Psycho Cut,Reflect,Light Screen,0,60,0,27,GROTLE,0,None,Razor Leaf,Mega Drain,Bite,Curse,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Lucas,60,0,25,CLEFAIRY,0,None,Metronome,Gravity,Wake-Up Slap,Sing,0,60,0,25,KADABRA,0,None,Psybeam,Psycho Cut,Reflect,Light Screen,0,60,0,27,MONFERNO,0,None,Flame Wheel,Mach Punch,Fury Swipes,Torment,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Dawn,60,0,25,CLEFAIRY,0,None,Metronome,Gravity,Wake-Up Slap,Sing,0,60,0,25,KADABRA,0,None,Psybeam,Psycho Cut,Reflect,Light Screen,0,60,0,27,PRINPLUP,0,None,BubbleBeam,Metal Claw,Peck,Growl,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,Dawn,60,0,25,CLEFAIRY,0,None,Metronome,Gravity,Wake-Up Slap,Sing,0,60,0,25,KADABRA,0,None,Psybeam,Psycho Cut,Reflect,Light Screen,0,60,0,27,GROTLE,0,None,Razor Leaf,Mega Drain,Bite,Curse,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Dawn,60,0,25,CLEFAIRY,0,None,Metronome,Gravity,Wake-Up Slap,Sing,0,60,0,25,KADABRA,0,None,Psybeam,Psycho Cut,Reflect,Light Screen,0,60,0,27,MONFERNO,0,None,Flame Wheel,Mach Punch,Fury Swipes,Torment,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,Elizabeth,0,0,24,ROSELIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,Elizabeth,0,0,35,ROSELIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,Elizabeth,0,0,54,ROSERADE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,William,0,0,33,MR. MIME,0,None,-,-,-,-,0,0,0,33,SUDOWOODO,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,William,0,0,43,MR. MIME,0,None,-,-,-,-,0,0,0,43,SUDOWOODO,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,William,250,0,60,SMEARGLE,0,None,Ominous Wind,AncientPower,Silver Wind,Baton Pass,0,0,0,57,MR. MIME,0,None,Psychic,Light Screen,Reflect,Mimic,0,0,0,57,SUDOWOODO,0,None,Rock Throw,Flail,Sucker Punch,Mimic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Helen,30,0,23,MEDITITE,0,None,-,-,-,-,0,30,0,23,MACHOP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Helen,30,0,44,MEDICHAM,0,None,-,-,-,-,0,30,0,44,MACHOKE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Helen,30,0,60,MEDICHAM,0,None,-,-,-,-,0,30,0,60,MACHAMP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Brianna,50,0,44,NOCTOWL,0,None,-,-,-,-,0,50,0,44,NOCTOWL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Brianna,50,0,59,SKARMORY,0,None,Night Slash,Slash,Air Slash,Steel Wing,0,50,0,59,NOCTOWL,0,None,Hypnosis,Psychic,Roost,Air Slash,0,50,0,59,NOCTOWL,0,None,Hypnosis,Psychic,Roost,Air Slash,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Audrey,0,0,57,FARFETCH’D,0,None,-,-,-,-,0,0,0,59,SWELLOW,0,None,-,-,-,-,0,0,0,61,PIDGEOT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Albert,0,0,32,ROSELIA,0,None,-,-,-,-,0,0,0,32,BONSLY,0,None,-,-,-,-,0,0,0,32,PIKACHU,0,None,-,-,-,-,0,0,0,32,EEVEE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
640,Albert,0,0,42,ROSELIA,0,None,-,-,-,-,0,0,0,42,SUDOWOODO,0,None,-,-,-,-,0,0,0,42,PIKACHU,0,None,-,-,-,-,0,0,0,42,UMBREON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
641,Albert,0,0,51,ROSERADE,0,None,-,-,-,-,0,0,0,51,SUDOWOODO,0,None,-,-,-,-,0,0,0,51,RAICHU,0,None,-,-,-,-,0,0,0,51,UMBREON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
642,Jennifer,0,0,32,ROSELIA,0,None,-,-,-,-,0,0,0,32,MIME JR.,0,None,-,-,-,-,0,0,0,32,CLEFAIRY,0,None,-,-,-,-,0,0,0,32,EEVEE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
643,Jennifer,0,0,41,ROSELIA,0,None,-,-,-,-,0,0,0,41,MR. MIME,0,None,-,-,-,-,0,0,0,41,CLEFAIRY,0,None,-,-,-,-,0,0,0,41,ESPEON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
644,Jennifer,0,0,50,ROSERADE,0,None,-,-,-,-,0,0,0,50,MR. MIME,0,None,-,-,-,-,0,0,0,50,CLEFABLE,0,None,-,-,-,-,0,0,0,50,ESPEON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
645,Zackary,0,0,24,AIPOM,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Zackary,0,0,35,AMBIPOM,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Zackary,0,0,52,AMBIPOM,0,None,Baton Pass,Swift,Nasty Plot,Water Pulse,0,0,0,52,BIBAREL,0,None,Thunderbolt,Ice Beam,Surf,Shadow Ball,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Dalton,50,0,54,ELECTIVIRE,0,None,Thunderbolt,Swift,Quick Attack,Thunder Wave,0,50,0,54,MAGMORTAR,0,None,Flamethrower,Faint Attack,Smog,Will-O-Wisp,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Olivia,50,0,52,GARDEVOIR,0,None,Future Sight,Psychic,Magical Leaf,Calm Mind,0,50,0,56,SEAKING,0,None,Megahorn,Horn Drill,Water Pulse,Poison Jab,0,50,0,52,LOPUNNY,0,None,Dizzy Punch,Quick Attack,Drain Punch,Shadow Ball,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Ivan,0,0,54,TOGEKISS,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,John,0,0,32,STARAVIA,0,None,-,-,-,-,0,0,0,34,STARAPTOR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,John,0,0,43,STARAPTOR,0,None,-,-,-,-,0,0,0,43,STARAPTOR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,John,0,0,57,FARFETCH’D,0,None,-,-,-,-,0,0,0,58,DODRIO,0,None,-,-,-,-,0,0,0,59,STARAPTOR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Kayla,0,0,35,PIKACHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Kayla,0,0,45,RAICHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,Kayla,0,0,58,PLUSLE,0,None,-,-,-,-,0,0,0,58,MINUN,0,None,-,-,-,-,0,0,0,58,RAICHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Patrick,50,0,46,GABITE,0,None,-,-,-,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Patrick,50,0,61,SHELGON,0,None,-,-,-,-,17,50,0,61,GABITE,0,None,-,-,-,-,0,50,0,61,DRAGONAIR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Hayden,50,0,60,ALTARIA,0,None,-,-,-,-,0,50,0,60,KINGDRA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Geoffrey,50,0,59,ALTARIA,0,None,-,-,-,-,0,50,0,61,GARCHOMP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Jake,50,0,54,STARAPTOR,0,None,Brave Bird,Take Down,Endeavor,Quick Attack,0,50,0,55,GIRAFARIG,0,None,Psychic,Double Hit,Crunch,Thunder Wave,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Dennis,50,0,44,GLIGAR,0,None,Screech,Faint Attack,Quick Attack,Poison Sting,0,50,0,44,FLOATZEL,0,None,Aqua Jet,Swift,Pursuit,Quick Attack,0,50,0,45,DRIFBLIM,0,None,Swallow,Gust,Stockpile,Shadow Ball,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Dennis,50,0,61,GLISCOR,0,None,Thunder Fang,X-Scissor,Quick Attack,Aerial Ace,0,50,0,61,FLOATZEL,0,None,Aqua Jet,Swift,Crunch,Quick Attack,0,50,0,59,DRIFBLIM,0,None,Swallow,Gust,Stockpile,Shadow Ball,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Rodolfo,50,0,61,STARMIE,0,None,Water Pulse,Recover,Psychic,Swift,0,50,0,62,FLYGON,0,None,Dragon Claw,Earthquake,Faint Attack,Screech,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Saul,50,0,63,TAUROS,0,None,Giga Impact,Zen Headbutt,Earthquake,Stone Edge,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Shannon,50,0,52,CHERRIM,0,None,SolarBeam,Magical Leaf,Petal Dance,Sunny Day,0,50,0,52,AZUMARILL,0,None,Ice Beam,Double-Edge,Aqua Tail,Aqua Ring,0,50,0,56,LOPUNNY,0,None,Dizzy Punch,Jump Kick,Quick Attack,Bounce,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Maya,50,0,44,ROSELIA,0,None,Toxic Spikes,Giga Drain,Leech Seed,Toxic,0,50,0,44,KIRLIA,0,None,Psychic,Magical Leaf,Calm Mind,Double Team,0,50,0,45,LICKITUNG,0,None,Supersonic,Stomp,Rollout,Defense Curl,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Maya,50,0,59,ROSERADE,0,None,Toxic Spikes,Giga Drain,Leech Seed,Toxic,0,50,0,61,GARDEVOIR,0,None,Psychic,Magical Leaf,Calm Mind,Double Team,0,50,0,61,LICKILICKY,0,None,Supersonic,Stomp,Screech,Power Whip,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Deanna,50,0,61,AMPHAROS,0,None,Discharge,Power Gem,Signal Beam,Fire Punch,0,50,0,62,TROPIUS,0,None,Leaf Storm,Air Slash,Earthquake,Silver Wind,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Moira,50,0,59,SANDSLASH,0,None,Slash,Gyro Ball,Dig,X-Scissor,0,50,0,59,GASTRODON,0,None,Muddy Water,Recover,Body Slam,Protect,0,50,0,60,CLAYDOL,0,None,Earthquake,Psychic,AncientPower,Cosmic Power,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Mitchell,0,0,44,DUSCLOPS,0,None,-,-,-,-,0,0,0,44,KADABRA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Mitchell,0,0,59,GRUMPIG,0,None,-,-,-,-,0,0,0,59,ALAKAZAM,0,None,-,-,-,-,0,0,0,59,DUSKNOIR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Maxwell,0,0,58,MISDREAVUS,0,None,-,-,-,-,0,0,0,62,GENGAR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Corbin,0,0,60,XATU,0,None,-,-,-,-,0,0,0,60,GALLADE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Abigail,0,0,41,CHIMECHO,0,None,-,-,-,-,0,0,0,43,DRIFBLIM,0,None,-,-,-,-,0,0,0,45,GARDEVOIR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Abigail,0,0,57,CHIMECHO,0,None,-,-,-,-,0,0,0,59,DRIFBLIM,0,None,-,-,-,-,0,0,0,61,GARDEVOIR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Brittney,0,0,59,HYPNO,0,None,Hypnosis,Psychic,Shadow Ball,Dream Eater,0,0,0,61,ALAKAZAM,0,None,Recover,Psychic,Calm Mind,Shadow Ball,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Daisy,0,0,58,SLOWBRO,0,None,-,-,-,-,0,0,0,62,SLOWKING,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Marco,0,0,42,PONYTA,0,None,-,-,-,-,0,0,0,44,RAPIDASH,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Marco,0,0,56,PONYTA,0,None,-,-,-,-,0,0,0,57,MILTANK,0,None,-,-,-,-,0,0,0,57,TAUROS,0,None,-,-,-,-,0,0,0,58,RAPIDASH,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
683,Joseph,0,0,35,SEAKING,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Joseph,0,0,54,SEAKING,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Miguel,0,0,51,GYARADOS,0,None,-,-,-,-,0,0,0,51,GYARADOS,0,None,-,-,-,-,0,0,0,51,OCTILLERY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Alec,0,0,50,GYARADOS,0,None,-,-,-,-,0,0,0,54,GYARADOS,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Teri & Tia,0,0,44,PIKACHU,0,None,-,-,-,-,20,0,0,44,CLEFAIRY,0,None,-,-,-,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Teri & Tia,0,0,60,RAICHU,0,None,-,-,-,-,20,0,0,60,CLEFABLE,0,None,-,-,-,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Carlos,150,0,48,SEAKING,0,None,Horn Drill,Flail,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Carlos,250,0,64,SEAKING,0,None,Horn Drill,Flail,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Jeremy,0,0,35,CHATOT,0,None,-,-,-,-,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Jeremy,0,0,45,CHATOT,0,None,-,-,-,-,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Jeremy,0,0,61,CHATOT,0,None,-,-,-,-,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Tony,0,0,52,KRICKETUNE,0,None,-,-,-,-,0,0,0,52,MAGNETON,0,None,-,-,-,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,Harry,0,0,44,BRONZOR,0,None,-,-,-,-,0,0,0,41,SHIELDON,0,None,-,-,-,-,0,0,0,41,CRANIDOS,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Harry,0,0,50,BASTIODON,0,None,-,-,-,-,0,0,0,50,RAMPARDOS,0,None,-,-,-,-,0,0,0,53,BRONZONG,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Craig,0,0,43,LUXIO,0,None,-,-,-,-,0,0,0,43,LUXIO,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Craig,0,0,59,LUXRAY,0,None,-,-,-,-,0,0,0,59,LUXRAY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Philip,30,0,55,MACHAMP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Davon,30,0,59,HITMONTOP,0,None,-,-,-,-,0,30,0,59,HARIYAMA,0,None,-,-,-,-,0,30,0,59,MACHAMP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Reina,0,0,45,ROSELIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Reina,0,0,61,ROSELIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Samantha,0,0,24,BUDEW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Samantha,0,0,33,BEAUTIFLY,0,None,-,-,-,-,0,0,0,33,ROSELIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Samantha,250,0,51,COMBEE,0,None,-,-,-,-,0,0,0,51,ROSELIA,0,None,-,-,-,-,0,0,0,51,BEAUTIFLY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
