ID Number,Name,Moves,Held Item,Trainer Class,Battle Type,Number of Pokemon,Item 1,Item 2,Item 3,Item 4,Prioritize Effectiveness,Evaluate Attacks,Expert,Prioritize Status,Risky Attacks,Prioritize Damage,Partner,Double Battle,Prioritize Healing,Utilize Weather,Harassment,Roaming Pokemon,Safari Zone,Catching Demo,Battle Type,Unknown 1,Unknown 2,Unknown 3
606,Harlan,TRUE,FALSE,27,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
607,Cedric,TRUE,FALSE,63,0,6,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
608,Cheryl,TRUE,FALSE,90,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
609,Riley,TRUE,FALSE,91,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
610,Marley,TRUE,FALSE,92,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
611,Buck,TRUE,FALSE,93,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
612,Mira,TRUE,FALSE,94,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
613,Lucas,TRUE,FALSE,95,0,1,Potion,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
614,Lucas,TRUE,FALSE,95,0,1,Potion,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
615,Lucas,TRUE,FALSE,95,0,1,Potion,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
616,Dawn,TRUE,FALSE,96,0,1,Potion,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
617,Dawn,TRUE,FALSE,96,0,1,Potion,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
618,Dawn,TRUE,FALSE,96,0,1,Potion,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
619,Cedric,TRUE,FALSE,63,0,6,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
620,Cedric,TRUE,FALSE,63,0,6,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
621,Lucas,TRUE,FALSE,95,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
622,Lucas,TRUE,FALSE,95,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
623,Lucas,TRUE,FALSE,95,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
624,Dawn,TRUE,FALSE,96,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
625,Dawn,TRUE,FALSE,96,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
626,Dawn,TRUE,FALSE,96,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
627,Elizabeth,FALSE,FALSE,7,0,1,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
628,Elizabeth,FALSE,FALSE,7,0,1,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
629,Elizabeth,FALSE,FALSE,7,0,1,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
630,William,FALSE,FALSE,15,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
631,William,FALSE,FALSE,15,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
632,William,TRUE,FALSE,15,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
633,Helen,FALSE,FALSE,10,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
634,Helen,FALSE,FALSE,10,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
635,Helen,FALSE,FALSE,10,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
636,Brianna,FALSE,FALSE,30,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
637,Brianna,TRUE,FALSE,30,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
638,Audrey,FALSE,FALSE,30,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
639,Albert,FALSE,FALSE,16,0,4,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
640,Albert,FALSE,FALSE,16,0,4,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
641,Albert,FALSE,FALSE,16,0,4,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
642,Jennifer,FALSE,FALSE,17,0,4,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
643,Jennifer,FALSE,FALSE,17,0,4,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
644,Jennifer,FALSE,FALSE,17,0,4,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
645,Zackary,FALSE,FALSE,4,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
646,Zackary,FALSE,FALSE,4,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
647,Zackary,TRUE,FALSE,4,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
648,Dalton,TRUE,FALSE,53,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
649,Olivia,TRUE,FALSE,54,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
650,Ivan,FALSE,FALSE,37,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
651,Angelica,FALSE,FALSE,18,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
652,Angelica,FALSE,FALSE,18,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
653,John,FALSE,FALSE,12,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
654,John,FALSE,FALSE,12,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
655,John,FALSE,FALSE,12,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
656,Kayla,FALSE,FALSE,13,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
657,Kayla,FALSE,FALSE,13,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
658,Kayla,FALSE,FALSE,13,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
659,Patrick,FALSE,FALSE,29,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
660,Patrick,FALSE,FALSE,29,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
661,Hayden,FALSE,FALSE,29,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
662,Geoffrey,FALSE,FALSE,29,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
663,Jake,TRUE,FALSE,24,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
664,Dennis,TRUE,FALSE,24,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
665,Dennis,TRUE,FALSE,24,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
666,Rodolfo,TRUE,FALSE,24,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
667,Saul,TRUE,FALSE,24,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
668,Shannon,TRUE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
669,Maya,TRUE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
670,Maya,TRUE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
671,Deanna,TRUE,FALSE,25,0,2,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
672,Moira,TRUE,FALSE,25,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
673,Mitchell,FALSE,FALSE,49,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
674,Mitchell,FALSE,FALSE,49,0,3,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
675,Maxwell,FALSE,FALSE,49,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
676,Corbin,FALSE,FALSE,49,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
677,Abigail,FALSE,FALSE,50,0,3,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
678,Abigail,FALSE,FALSE,50,0,3,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
679,Brittney,TRUE,FALSE,50,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
680,Daisy,FALSE,FALSE,50,0,2,None,None,None,None,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
681,Marco,FALSE,FALSE,71,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
682,Marco,FALSE,FALSE,71,0,4,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
683,Joseph,FALSE,FALSE,11,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
684,Joseph,FALSE,FALSE,11,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
685,Miguel,FALSE,FALSE,11,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
686,Alec,FALSE,FALSE,11,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
687,Teri & Tia,FALSE,FALSE,8,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Double Battle,0,0,0
688,Teri & Tia,FALSE,FALSE,8,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Double Battle,0,0,0
689,Carlos,TRUE,FALSE,51,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
690,Carlos,TRUE,FALSE,51,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
691,Jeremy,FALSE,FALSE,34,0,1,Full Restore,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
692,Jeremy,FALSE,FALSE,34,0,1,Full Restore,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
693,Jeremy,FALSE,FALSE,34,0,1,Full Restore,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
694,Tony,FALSE,FALSE,52,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
695,Harry,FALSE,FALSE,48,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
696,Harry,FALSE,FALSE,48,0,3,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
697,Craig,FALSE,FALSE,19,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
698,Craig,FALSE,FALSE,19,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
699,Philip,FALSE,FALSE,14,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
700,Davon,FALSE,FALSE,14,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
701,Reina,FALSE,FALSE,35,0,1,Full Restore,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
702,Reina,FALSE,FALSE,35,0,1,Full Restore,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
703,Samantha,FALSE,FALSE,3,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
704,Samantha,FALSE,FALSE,3,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
705,Samantha,FALSE,FALSE,3,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
706,Madeline,FALSE,FALSE,3,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
707,Madeline,FALSE,FALSE,3,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
708,Madeline,FALSE,FALSE,3,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
709,Theodore,FALSE,FALSE,9,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
710,Theodore,FALSE,FALSE,9,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
711,Theodore,FALSE,FALSE,9,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
712,Brandon,FALSE,FALSE,6,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
713,Brandon,FALSE,FALSE,6,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
714,Brandon,FALSE,FALSE,6,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
715,Alexa,FALSE,FALSE,80,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
716,Alexa,FALSE,FALSE,80,0,3,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
717,Alexa,FALSE,FALSE,80,0,4,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
718,Karina,TRUE,FALSE,5,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
719,Karina,TRUE,FALSE,5,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
720,Karina,TRUE,FALSE,5,0,1,None,None,None,None,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
721,Danielle,FALSE,FALSE,22,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
722,Danielle,FALSE,FALSE,22,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
723,Danielle,FALSE,FALSE,22,0,1,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
724,Danny,FALSE,FALSE,38,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
725,Danny,FALSE,FALSE,38,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
726,Danny,FALSE,FALSE,38,0,2,None,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
727,Trey,FALSE,FALSE,32,0,1,Full Restore,None,None,None,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Battle,0,0,0
